SECONDS,PID,VALUE,UNITS
57.15699999999924,Instant engine power (based on fuel consumption),1736.37276745882,hp
57.15699999999924,Vehicle speed,64.6226039926827,mph
57.75800000000163,Engine RPM,2735.0,rpm
57.75800000000163,Instant engine power (based on fuel consumption),945.358506727578,hp
57.75800000000163,Vehicle speed,123.031496062992,mph
58.358000000000175,Vehicle speed,91.3415652588881,mph
58.359000000004016,Instant engine power (based on fuel consumption),1427.68427546614,hp
58.95900000000256,Engine RPM,5988.0,rpm
58.95900000000256,Vehicle speed,1.24274238447467,mph
58.95999999999913,Instant engine power (based on fuel consumption),810.307291480781,hp
59.56000000000495,Engine RPM,6471.0,rpm
59.56000000000495,Instant engine power (based on fuel consumption),1311.92609096888,hp
59.56000000000495,Vehicle speed,123.031496062992,mph
60.16100000000006,Engine RPM,6683.0,rpm
60.16100000000006,Instant engine power (based on fuel consumption),1910.0100442047,hp
60.16100000000006,Vehicle speed,129.245207985365,mph
60.76299999999901,Engine RPM,1663.0,rpm
60.76299999999901,Instant engine power (based on fuel consumption),347.274553491763,hp
60.76299999999901,Vehicle speed,38.5250139187147,mph
61.3640000000014,Instant engine power (based on fuel consumption),250.809399744051,hp
61.3640000000014,Vehicle speed,130.48795036984,mph
61.96600000000035,Engine RPM,1138.0,rpm
61.96600000000035,Instant engine power (based on fuel consumption),501.618799488103,hp
61.96600000000035,Vehicle speed,113.089556987195,mph
62.567000000002736,Engine RPM,5871.0,rpm
62.567000000002736,Instant engine power (based on fuel consumption),983.944568226663,hp
62.567000000002736,Vehicle speed,21.1266205360694,mph
63.16800000000512,Instant engine power (based on fuel consumption),212.223338244966,hp
63.16800000000512,Vehicle acceleration,-6.5828513092432,m/s²
63.16800000000512,Vehicle speed,3.10685596118667,mph
63.76900000000023,Engine RPM,3447.0,rpm
63.76900000000023,Instant engine power (based on fuel consumption),270.102430493594,hp
63.76900000000023,Vehicle speed,33.554044380816,mph
64.37000000000262,Instant engine power (based on fuel consumption),1736.37276745882,hp
64.37000000000262,Vehicle speed,49.7096953789867,mph
64.971000000005,Engine RPM,2247.0,rpm
64.971000000005,Instant engine power (based on fuel consumption),1234.75396797071,hp
64.971000000005,Vehicle speed,5.59234073013601,mph
65.57200000000012,Engine RPM,6612.0,rpm
65.57200000000012,Vehicle speed,50.9524377634614,mph
65.57300000000396,Instant engine power (based on fuel consumption),887.479414478951,hp
66.1730000000025,Engine RPM,6570.0,rpm
66.1730000000025,Vehicle speed,129.866579177603,mph
66.17399999999907,Instant engine power (based on fuel consumption),154.344245996339,hp
66.77400000000489,Engine RPM,2760.0,rpm
66.77400000000489,Vehicle speed,7.45645430684801,mph
66.77500000000146,Instant engine power (based on fuel consumption),327.981522742221,hp
67.37600000000384,Engine RPM,4911.0,rpm
67.37600000000384,Instant engine power (based on fuel consumption),1871.42398270561,hp
67.37600000000384,Vehicle speed,95.0697924123121,mph
67.97699999999895,Engine RPM,1800.0,rpm
67.97699999999895,Instant engine power (based on fuel consumption),1678.49367521019,hp
67.97699999999895,Vehicle speed,26.7189612662054,mph
68.57700000000477,Engine RPM,3277.0,rpm
68.57700000000477,Instant engine power (based on fuel consumption),752.428199232154,hp
68.57700000000477,Vehicle speed,101.283504334685,mph
69.17799999999988,Instant engine power (based on fuel consumption),366.567584241306,hp
69.17799999999988,Vehicle speed,103.147617911397,mph
69.77900000000227,Engine RPM,3372.0,rpm
69.77900000000227,Instant engine power (based on fuel consumption),868.186383729408,hp
69.77900000000227,Vehicle speed,42.2532410721387,mph
70.38100000000122,Engine RPM,1970.0,rpm
70.38100000000122,Instant engine power (based on fuel consumption),1041.82366047529,hp
70.38100000000122,Vehicle speed,21.1266205360694,mph
70.98200000000361,Engine RPM,3767.0,rpm
70.98200000000361,Instant engine power (based on fuel consumption),848.893352979866,hp
70.98200000000361,Vehicle speed,84.5064821442774,mph
71.583000000006,Engine RPM,4679.0,rpm
71.583000000006,Instant engine power (based on fuel consumption),1389.09821396705,hp
71.583000000006,Vehicle speed,109.361329833771,mph
72.18500000000495,Engine RPM,4724.0,rpm
72.18500000000495,Instant engine power (based on fuel consumption),1118.99578347346,hp
72.18500000000495,Vehicle speed,80.1568837986161,mph
72.78500000000349,Engine RPM,6620.0,rpm
72.78500000000349,Instant engine power (based on fuel consumption),598.083953235815,hp
72.78500000000349,Vehicle speed,26.7189612662054,mph
73.38500000000204,Engine RPM,5777.0,rpm
73.38500000000204,Vehicle speed,113.089556987195,mph
73.38600000000588,Instant engine power (based on fuel consumption),540.204860987187,hp
73.98700000000099,Engine RPM,6539.0,rpm
73.98700000000099,Instant engine power (based on fuel consumption),1813.54489045699,hp
73.98700000000099,Vehicle speed,123.031496062992,mph
74.58800000000338,Engine RPM,1433.0,rpm
74.58800000000338,Instant engine power (based on fuel consumption),173.637276745882,hp
74.58800000000338,Vehicle speed,108.739958641533,mph
75.18900000000576,Instant engine power (based on fuel consumption),463.032737989018,hp
75.18900000000576,Vehicle speed,41.010498687664,mph
75.79000000000087,Engine RPM,4114.0,rpm
75.79000000000087,Vehicle acceleration,-14.322845702164,m/s²
75.79000000000087,Vehicle speed,36.0395291497654,mph
75.79100000000471,Instant engine power (based on fuel consumption),385.860614990848,hp
76.39199999999983,Engine RPM,2440.0,rpm
76.39199999999983,Instant engine power (based on fuel consumption),1678.49367521019,hp
76.39199999999983,Vehicle speed,71.4576871072934,mph
76.99300000000221,Engine RPM,5834.0,rpm
76.99300000000221,Instant engine power (based on fuel consumption),1369.80518321751,hp
76.99300000000221,Vehicle speed,118.060526525093,mph
77.59300000000076,Engine RPM,4530.0,rpm
77.5940000000046,Instant engine power (based on fuel consumption),1620.61458296156,hp
77.5940000000046,Vehicle speed,108.739958641533,mph
78.19600000000355,Engine RPM,1110.0,rpm
78.19600000000355,Instant engine power (based on fuel consumption),250.809399744051,hp
78.19600000000355,Vehicle speed,124.274238447467,mph
78.79700000000594,Engine RPM,1817.0,rpm
78.79700000000594,Instant engine power (based on fuel consumption),559.49789173673,hp
78.79700000000594,Vehicle speed,54.0592937246481,mph
79.39700000000448,Engine RPM,2071.0,rpm
79.39700000000448,Instant engine power (based on fuel consumption),1601.32155221202,hp
79.39700000000448,Vehicle speed,108.118587449296,mph
79.99799999999959,Engine RPM,5696.0,rpm
79.99799999999959,Instant engine power (based on fuel consumption),1041.82366047529,hp
79.99799999999959,Vehicle speed,26.7189612662054,mph
80.59900000000198,Engine RPM,5434.0,rpm
80.59900000000198,Instant engine power (based on fuel consumption),887.479414478951,hp
80.59900000000198,Vehicle speed,95.0697924123121,mph
81.19900000000052,Engine RPM,1115.0,rpm
81.19900000000052,Instant engine power (based on fuel consumption),1427.68427546614,hp
81.19900000000052,Vehicle speed,104.390360295872,mph
81.79899999999907,Engine RPM,2657.0,rpm
81.79899999999907,Vehicle speed,16.777022190408,mph
81.80000000000291,Instant engine power (based on fuel consumption),578.790922486272,hp
82.4010000000053,Engine RPM,6827.0,rpm
82.4010000000053,Vehicle speed,71.4576871072934,mph
83.00200000000041,Engine RPM,5875.0,rpm
83.00200000000041,Instant engine power (based on fuel consumption),1543.44245996339,hp
83.00200000000041,Vehicle speed,136.701662292213,mph
83.6030000000028,Engine RPM,5647.0,rpm
83.6030000000028,Instant engine power (based on fuel consumption),1871.42398270561,hp
83.6030000000028,Vehicle speed,37.9036427264774,mph
84.20400000000518,Engine RPM,6086.0,rpm
84.20400000000518,Instant engine power (based on fuel consumption),347.274553491763,hp
84.20400000000518,Vehicle speed,5.59234073013601,mph
84.80500000000029,Engine RPM,3971.0,rpm
84.80500000000029,Instant engine power (based on fuel consumption),578.790922486272,hp
84.80500000000029,Vehicle speed,36.6609003420027,mph
85.40699999999924,Engine RPM,2076.0,rpm
85.40699999999924,Vehicle speed,121.16738248628,mph
86.00700000000506,Engine RPM,6036.0,rpm
86.00700000000506,Vehicle speed,90.7201940666507,mph
86.00800000000163,Instant engine power (based on fuel consumption),1504.85639846431,hp
86.60800000000017,Engine RPM,3737.0,rpm
86.60800000000017,Vehicle speed,11.184681460272,mph
86.60900000000402,Instant engine power (based on fuel consumption),154.344245996339,hp
87.20900000000256,Engine RPM,4642.0,rpm
87.20900000000256,Instant engine power (based on fuel consumption),810.307291480781,hp
87.20900000000256,Vehicle speed,12.4274238447467,mph
87.81000000000495,Engine RPM,3043.0,rpm
87.81000000000495,Instant engine power (based on fuel consumption),482.32576873856,hp
87.81000000000495,Vehicle speed,70.8363159150561,mph
88.4120000000039,Engine RPM,1703.0,rpm
88.4120000000039,Instant engine power (based on fuel consumption),347.274553491763,hp
88.4120000000039,Vehicle speed,94.4484212200748,mph
89.01200000000244,Engine RPM,2771.0,rpm
89.01200000000244,Vehicle speed,13.048795036984,mph
89.01299999999901,Instant engine power (based on fuel consumption),192.930307495424,hp
89.6140000000014,Engine RPM,6230.0,rpm
89.6140000000014,Instant engine power (based on fuel consumption),791.014260731239,hp
89.6140000000014,Vehicle speed,91.9629364511254,mph
90.21500000000378,Engine RPM,1741.0,rpm
90.21500000000378,Vehicle speed,52.8165513401734,mph
90.21600000000035,Instant engine power (based on fuel consumption),192.930307495424,hp
90.81600000000617,Engine RPM,2614.0,rpm
90.81600000000617,Instant engine power (based on fuel consumption),1929.30307495424,hp
90.81600000000617,Vehicle speed,111.225443410483,mph
91.41700000000128,Instant engine power (based on fuel consumption),771.721229981696,hp
91.41700000000128,Vehicle speed,106.254473872584,mph
92.01800000000367,Engine RPM,4767.0,rpm
92.01800000000367,Instant engine power (based on fuel consumption),1466.27033696522,hp
92.01800000000367,Vehicle speed,71.4576871072934,mph
92.61900000000605,Engine RPM,2956.0,rpm
92.61900000000605,Vehicle speed,97.5552771812614,mph
93.221000000005,Engine RPM,2804.0,rpm
93.221000000005,Instant engine power (based on fuel consumption),1582.02852146248,hp
93.221000000005,Vehicle speed,79.5355126063787,mph
93.82200000000012,Engine RPM,823.0,rpm
93.82200000000012,Vehicle speed,74.5645430684801,mph
93.82300000000396,Instant engine power (based on fuel consumption),1639.9076137111,hp
94.4230000000025,Engine RPM,6848.0,rpm
94.4230000000025,Instant engine power (based on fuel consumption),791.014260731239,hp
94.4230000000025,Vehicle speed,80.1568837986161,mph
95.02400000000489,Engine RPM,6027.0,rpm
95.02400000000489,Instant engine power (based on fuel consumption),1408.3912447166,hp
95.02400000000489,Vehicle speed,40.3891274954267,mph
95.625,Engine RPM,6983.0,rpm
95.625,Instant engine power (based on fuel consumption),173.637276745882,hp
95.625,Vehicle speed,3.10685596118667,mph
96.22600000000239,Engine RPM,2613.0,rpm
96.22600000000239,Instant engine power (based on fuel consumption),135.051215246797,hp
96.22600000000239,Vehicle acceleration,-13.6364669079119,m/s²
96.22600000000239,Vehicle speed,1.24274238447467,mph
96.82700000000477,Engine RPM,1606.0,rpm
96.82700000000477,Vehicle speed,62.1371192237334,mph
96.82800000000134,Instant engine power (based on fuel consumption),1717.07973670927,hp
97.42799999999988,Engine RPM,5296.0,rpm
97.42799999999988,Instant engine power (based on fuel consumption),192.930307495424,hp
97.42799999999988,Vehicle speed,35.418157957528,mph
98.02900000000227,Engine RPM,4300.0,rpm
98.02900000000227,Vehicle speed,2.48548476894934,mph
98.62900000000081,Engine RPM,2219.0,rpm
98.62900000000081,Instant engine power (based on fuel consumption),270.102430493594,hp
98.62900000000081,Vehicle speed,57.7875208780721,mph
99.2300000000032,Engine RPM,1804.0,rpm
99.2300000000032,Instant engine power (based on fuel consumption),1234.75396797071,hp
99.2300000000032,Vehicle speed,47.2242106100374,mph
99.83100000000559,Engine RPM,6611.0,rpm
99.83100000000559,Instant engine power (based on fuel consumption),1871.42398270561,hp
99.83100000000559,Vehicle speed,23.6121053050187,mph
100.43700000000536,Engine RPM,5324.0,rpm
100.43700000000536,Vehicle speed,109.361329833771,mph
100.43800000000192,Instant engine power (based on fuel consumption),154.344245996339,hp
101.03900000000431,Engine RPM,5948.0,rpm
101.03900000000431,Instant engine power (based on fuel consumption),463.032737989018,hp
101.03900000000431,Vehicle speed,42.874612264376,mph
101.63999999999942,Engine RPM,5409.0,rpm
101.63999999999942,Instant engine power (based on fuel consumption),1485.56336771477,hp
101.63999999999942,Vehicle speed,7.45645430684801,mph
