SECONDS,PID,VALUE,UNITS
8.610000000000582,Vehicle speed,68.97220234,mph
8.698000000003958,Vehicle acceleration,-0.75675839,m/s²
8.698000000003958,Vehicle speed,68.97220234,mph
8.789000000004307,Vehicle acceleration,-0.769638725,m/s²
8.789000000004307,Vehicle speed,68.97220234,mph
8.87000000000262,Vehicle acceleration,-0.78793243,m/s²
8.87000000000262,Vehicle speed,68.97220234,mph
8.967000000004191,Vehicle speed,68.97220234,mph
9.059000000001106,Vehicle speed,68.97220234,mph
9.14900000000489,Vehicle speed,68.97220234,mph
9.238000000004831,Vehicle speed,68.97220234,mph
9.324000000000524,Vehicle speed,68.97220234,mph
9.418000000005122,Vehicle acceleration,-0.773433679,m/s²
9.418000000005122,Vehicle speed,68.35083115,mph
9.507000000005064,Vehicle acceleration,-0.774180378,m/s²
9.507000000005064,Vehicle speed,68.35083115,mph
9.598000000005413,Vehicle acceleration,-0.770917751,m/s²
9.598000000005413,Vehicle speed,68.35083115,mph
9.689000000005763,Vehicle acceleration,-0.760519105,m/s²
9.689000000005763,Vehicle speed,68.35083115,mph
9.778000000005704,Vehicle speed,68.35083115,mph
9.868000000002212,Vehicle speed,68.35083115,mph
9.959000000002561,Vehicle speed,68.35083115,mph
10.048000000002503,Vehicle speed,68.35083115,mph
10.138000000006286,Vehicle acceleration,-0.772532191,m/s²
10.138000000006286,Vehicle speed,67.72945995,mph
10.22899999999936,Vehicle acceleration,-0.769640218,m/s²
10.22899999999936,Vehicle speed,67.72945995,mph
10.318000000006577,Vehicle acceleration,-0.773624959,m/s²
10.318000000006577,Vehicle speed,67.72945995,mph
10.40700000000652,Vehicle acceleration,-0.771838419,m/s²
10.40700000000652,Vehicle speed,67.72945995,mph
10.489000000001397,Vehicle speed,67.72945995,mph
10.588000000003376,Vehicle speed,67.72945995,mph
10.677999999999884,Vehicle speed,67.72945995,mph
10.769000000000233,Vehicle speed,67.72945995,mph
10.858000000000175,Vehicle speed,67.72945995,mph
10.948000000003958,Vehicle acceleration,-0.771443792,m/s²
10.948000000003958,Vehicle speed,67.10808876,mph
11.039000000004307,Vehicle acceleration,-0.769161355,m/s²
11.039000000004307,Vehicle speed,67.10808876,mph
11.12800000000425,Vehicle acceleration,-0.774873397,m/s²
11.12800000000425,Vehicle speed,67.10808876,mph
11.218000000000757,Vehicle acceleration,-0.770179464,m/s²
11.218000000000757,Vehicle speed,67.10808876,mph
11.309000000001106,Vehicle speed,67.10808876,mph
11.397000000004482,Vehicle speed,67.10808876,mph
11.488000000004831,Vehicle speed,67.10808876,mph
11.57900000000518,Vehicle speed,67.10808876,mph
11.668000000005122,Vehicle speed,67.10808876,mph
11.75800000000163,Vehicle speed,67.10808876,mph
11.848000000005413,Vehicle speed,67.10808876,mph
11.93800000000192,Vehicle speed,67.10808876,mph
12.028000000005704,Vehicle speed,67.10808876,mph
12.118000000002212,Vehicle speed,67.10808876,mph
12.207000000002154,Vehicle speed,67.10808876,mph
12.298000000002503,Vehicle speed,67.10808876,mph
12.381000000001222,Vehicle speed,67.10808876,mph
12.478000000002794,Vehicle speed,67.10808876,mph
12.561000000001513,Vehicle speed,67.10808876,mph
